Tournament,Date,Surface,player_0,Higher_rank,player_1,Lower_rank,result,player_0_match_win_ratio_hard,player_1_match_win_ratio_hard,player_0_match_win_ratio_ao,player_1_match_win_ratio_ao,player_0_match_win_ratio_last_year,player_1_match_win_ratio_last_year,player_0_match_win_ratio_last_year_hard,player_1_match_win_ratio_last_year_hard,player_0_set_win_ratio_last_year_hard,player_1_set_win_ratio_last_year_hard,player_0_match_win_ratio_hh,player_0_match_win_ratio_hh_hard,player_0_set_win_ratio_hh_hard,player_0_match_win_ratio_hh_ao,player_0_match_win_ratio_hh_last_year,player_0_set_win_ratio_hh_last_year,player_0_match_win_ratio_hh_last_year_hard,player_0_set_win_ratio_hh_last_year_hard,diff_match_win_ratio_hard,diff_match_win_ratio_ao,diff_match_win_ratio_last_year,diff_match_win_ratio_last_year_hard,diff_set_win_ratio_last_year_hard
Wimbledon,2014/06/24,Grass,Isner J.,11.0,Smethurst D.,234.0,1,0.6512820512820513,0.5,0.6190476190476191,0.5,0.6304347826086957,0.5,0.6,0.5,0.5979381443298969,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5756410256410256,0.5595238095238095,0.5652173913043479,0.55,0.5489690721649485
Wimbledon,2014/06/24,Grass,Monfils G.,21.0,Jaziri M.,121.0,1,0.6996699669966997,0.408,0.6666666666666666,0.5555555555555556,0.6851851851851852,0.2857142857142857,0.7317073170731707,0.3333333333333333,0.6481481481481481,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6458349834983499,0.5555555555555556,0.6997354497354498,0.6991869918699187,0.5740740740740741
Wimbledon,2014/06/24,Grass,Tursunov D.,31.0,Istomin D.,45.0,0,0.5,0.4660633484162896,0.5,0.47368421052631576,0.5,0.23076923076923078,0.5,0.2857142857142857,0.5,0.25,0.3333333333333333,0.25,0.36363636363636365,0.0,0.6,0.6,0.6,0.6,0.5169683257918551,0.5131578947368421,0.6346153846153846,0.6071428571428572,0.625
Wimbledon,2014/06/24,Grass,Delbonis F.,37.0,Nieminen J.,62.0,0,0.3194444444444444,0.5146198830409356,0.14285714285714285,0.5,0.4117647058823529,0.5,0.25,0.5,0.3181818181818182,0.5,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4024122807017544,0.3214285714285714,0.45588235294117646,0.375,0.40909090909090906
Wimbledon,2014/06/24,Grass,Russell M.,94.0,Reister J.,110.0,0,0.4117647058823529,0.5,0.14285714285714285,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.45588235294117646,0.3214285714285714,0.5,0.5,0.5
Wimbledon,2014/06/24,Grass,Mannarino A.,81.0,Riba P.,82.0,1,0.456,0.17647058823529413,0.38461538461538464,0.5,0.5,0.5,0.4864864864864865,0.5,0.49411764705882355,0.5,1.0,1.0,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.639764705882353,0.4423076923076923,0.5,0.49324324324324326,0.4970588235294118
Wimbledon,2014/06/24,Grass,Kohlschreiber P.,28.0,Sijsling I.,59.0,1,0.5405405405405406,0.33783783783783783,0.55,0.5,0.4594594594594595,0.5,0.47058823529411764,0.5,0.5238095238095238,0.5,0.25,0.0,0.2,0.6,0.6,0.6,0.6,0.6,0.6013513513513513,0.525,0.4797297297297297,0.4852941176470588,0.5119047619047619
Wimbledon,2014/06/24,Grass,Robredo T.,22.0,Lacko L.,88.0,1,0.5294117647058824,0.3945578231292517,0.5833333333333334,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5674269707883153,0.5416666666666667,0.5,0.5,0.5
Wimbledon,2014/06/25,Grass,Anderson K.,18.0,Roger-Vasselin E.,50.0,1,0.6080691642651297,0.4158415841584158,0.6,0.42857142857142855,0.7333333333333333,0.5,0.8,0.5,0.6923076923076923,0.5,0.6666666666666666,1.0,0.6,1.0,0.6,0.6,0.6,0.6,0.596113790053357,0.5857142857142857,0.6166666666666667,0.65,0.5961538461538461
Wimbledon,2014/06/25,Grass,Chardy J.,42.0,Matosevic M.,58.0,1,0.4779116465863454,0.41904761904761906,0.47368421052631576,0.14285714285714285,0.5185185185185185,0.5,0.5517241379310345,0.5,0.5185185185185185,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5294320137693631,0.6654135338345865,0.5092592592592593,0.5258620689655172,0.5092592592592593
Wimbledon,2014/06/25,Grass,Gulbis E.,10.0,Stakhovsky S.,90.0,0,0.5128205128205128,0.43373493975903615,0.14285714285714285,0.36363636363636365,0.25,0.3333333333333333,0.36363636363636365,0.5,0.4166666666666667,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.5395427865307383,0.38961038961038963,0.45833333333333337,0.4318181818181818,0.45833333333333337
Wimbledon,2014/06/25,Grass,Murray A.,5.0,Rola B.,92.0,1,0.7716763005780347,0.3333333333333333,0.8125,0.5,0.5882352941176471,0.5,0.5882352941176471,0.5,0.5333333333333333,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7191714836223507,0.65625,0.5441176470588236,0.5441176470588236,0.5166666666666666
Wimbledon,2014/06/25,Grass,Dolgopolov O.,19.0,Becker B.,65.0,1,0.5256410256410257,0.38125,0.5789473684210527,0.4166666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,0.75,1.0,0.6,0.6,0.6,0.6,0.5721955128205128,0.581140350877193,0.5,0.5,0.5
Wimbledon,2014/06/25,Grass,Mayer L.,64.0,Baghdatis M.,119.0,1,0.4098360655737705,0.5769230769230769,0.3076923076923077,0.5882352941176471,0.48484848484848486,0.5714285714285714,0.5454545454545454,0.5,0.5161290322580645,0.5,0.75,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.4164564943253468,0.3597285067873303,0.45670995670995673,0.5227272727272727,0.5080645161290323
Wimbledon,2014/06/25,Grass,Fognini F.,15.0,Puetz T.,251.0,1,0.484304932735426,0.5,0.4117647058823529,0.5,0.5714285714285714,0.5,0.5,0.5,0.4918032786885246,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.49215246636771304,0.45588235294117646,0.5357142857142857,0.5,0.4959016393442623
Wimbledon,2014/06/25,Grass,Dimitrov G.,13.0,Saville L.,236.0,1,0.6095238095238096,0.5,0.71875,0.5,0.5,0.5,0.5517241379310345,0.5,0.5512820512820513,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5547619047619048,0.609375,0.5,0.5258620689655172,0.5256410256410257
Wimbledon,2014/06/25,Grass,Bautista R.,23.0,Hernych J.,285.0,1,0.6014492753623188,0.3333333333333333,0.6153846153846154,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6340579710144928,0.5576923076923077,0.5,0.5,0.5
Wimbledon,2014/06/25,Grass,Ferrer D.,7.0,Kuznetsov An.,118.0,0,0.6728395061728395,0.42028985507246375,0.75,0.5555555555555556,0.6153846153846154,0.5,0.6666666666666666,0.5,0.5,0.5,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6262748255501879,0.5972222222222222,0.5576923076923077,0.5833333333333333,0.5
Wimbledon,2014/06/25,Grass,Cilic M.,29.0,Haider-Maurer A.,95.0,1,0.6445086705202312,0.3142857142857143,0.7333333333333333,0.5,0.5365853658536586,0.5,0.5357142857142857,0.5,0.5466666666666666,0.5,0.5,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.6651114781172585,0.6166666666666667,0.5182926829268293,0.5178571428571428,0.5233333333333333
Wimbledon,2014/06/25,Grass,Berdych T.,6.0,Tomic B.,86.0,1,0.6859296482412061,0.535,0.7777777777777778,0.6666666666666666,0.5714285714285714,0.35,0.6,0.4,0.5636363636363636,0.391304347826087,1.0,1.0,0.8333333333333334,1.0,0.6,0.6,0.6,0.6,0.5754648241206031,0.5555555555555556,0.6107142857142858,0.6,0.5861660079051383
Wimbledon,2014/06/25,Grass,Djokovic N.,2.0,Stepanek R.,38.0,1,0.876993166287016,0.5211267605633803,0.9285714285714286,0.45454545454545453,0.8666666666666667,0.5,0.8571428571428571,0.5,0.8295454545454546,0.5,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6779332028618179,0.737012987012987,0.6833333333333333,0.6785714285714286,0.6647727272727273
Wimbledon,2014/06/25,Grass,Youzhny M.,16.0,Wang J.,147.0,0,0.5402843601895735,0.2857142857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.627285037237644,0.5,0.5,0.5,0.5
Wimbledon,2014/06/25,Grass,Simon G.,44.0,Haase R.,53.0,1,0.5700934579439252,0.4146341463414634,0.6666666666666666,0.25,0.5192307692307693,0.39285714285714285,0.4666666666666667,0.4375,0.4533333333333333,0.4358974358974359,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.5777296558012309,0.7083333333333333,0.5631868131868132,0.5145833333333334,0.5087179487179487
Wimbledon,2014/06/26,Grass,Kohlschreiber P.,28.0,Bolelli S.,132.0,0,0.5405405405405406,0.375,0.55,0.3333333333333333,0.4594594594594595,0.5,0.47058823529411764,0.5,0.5238095238095238,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5827702702702703,0.6083333333333334,0.4797297297297297,0.4852941176470588,0.5119047619047619
Wimbledon,2014/06/26,Grass,Nishikori K.,12.0,Kudla D.,136.0,1,0.6956521739130435,0.2857142857142857,0.7878787878787878,0.25,0.675,0.3333333333333333,0.65,0.2777777777777778,0.6101694915254238,0.32,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.7049689440993789,0.7689393939393939,0.6708333333333334,0.6861111111111111,0.6450847457627119
Wimbledon,2014/06/26,Grass,Monfils G.,21.0,Vesely J.,68.0,0,0.6996699669966997,0.40425531914893614,0.6666666666666666,0.14285714285714285,0.6851851851851852,0.4117647058823529,0.7317073170731707,0.16666666666666666,0.6481481481481481,0.2777777777777778,0.6666666666666666,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6477073239238818,0.7619047619047619,0.6367102396514162,0.782520325203252,0.6851851851851851
Wimbledon,2014/06/26,Grass,Kukushkin M.,63.0,Dancevic F.,107.0,1,0.4715909090909091,0.25,0.2727272727272727,0.5,0.4418604651162791,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6107954545454546,0.38636363636363635,0.47093023255813954,0.5,0.5
Wimbledon,2014/06/26,Grass,Gasquet R.,14.0,Kyrgios N.,144.0,0,0.636085626911315,0.6712328767123288,0.6521739130434783,0.6470588235294118,0.5,0.6176470588235294,0.5,0.6666666666666666,0.5,0.6176470588235294,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.4824263750994931,0.5025575447570332,0.4411764705882353,0.4166666666666667,0.4411764705882353
Wimbledon,2014/06/26,Grass,Kubot L.,72.0,Lajovic D.,84.0,1,0.34177215189873417,0.3786407766990291,0.375,0.25,0.5,0.4222222222222222,0.5,0.34782608695652173,0.5,0.39344262295081966,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4815656875998525,0.5625,0.5388888888888889,0.5760869565217391,0.5532786885245902
Wimbledon,2014/06/26,Grass,Raonic M.,9.0,Sock J.,77.0,1,0.6903225806451613,0.5656565656565656,0.75,0.4444444444444444,0.65625,0.5,0.5909090909090909,0.5,0.625,0.5,0.7272727272727273,0.6666666666666666,0.6086956521739131,0.6,0.6,0.6,0.6,0.6,0.5623330074942978,0.6527777777777778,0.578125,0.5454545454545454,0.5625
Wimbledon,2014/06/26,Grass,Nadal R.,1.0,Rosol L.,52.0,1,0.80625,0.39285714285714285,0.8444444444444444,0.4444444444444444,0.8909090909090909,0.5,0.92,0.5,0.8923076923076924,0.5,0.8,1.0,0.8571428571428571,0.6,0.6,0.6,0.6,0.6,0.7066964285714286,0.7,0.6954545454545454,0.71,0.6961538461538461
Wimbledon,2014/06/26,Grass,Robredo T.,22.0,Mannarino A.,81.0,1,0.5294117647058824,0.456,0.5833333333333334,0.38461538461538464,0.5,0.5,0.5,0.4864864864864865,0.5,0.49411764705882355,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5367058823529411,0.5993589743589743,0.5,0.5067567567567568,0.5029411764705882
Wimbledon,2014/06/26,Grass,Wawrinka S.,3.0,Lu Y.H.,47.0,1,0.6730158730158731,0.4585635359116022,0.7567567567567568,0.36363636363636365,0.62,0.5,0.6363636363636364,0.5,0.6022727272727273,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6072261685521354,0.6965601965601966,0.56,0.5681818181818181,0.5511363636363636
Wimbledon,2014/06/26,Grass,Istomin D.,45.0,Reister J.,110.0,1,0.4660633484162896,0.5,0.47368421052631576,0.5,0.23076923076923078,0.5,0.2857142857142857,0.5,0.25,0.5,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4830316742081448,0.48684210526315785,0.3653846153846154,0.39285714285714285,0.375
Wimbledon,2014/06/26,Grass,Tsonga J.W.,17.0,Querrey S.,67.0,1,0.6892307692307692,0.541095890410959,0.75,0.4375,0.6458333333333334,0.5641025641025641,0.6774193548387096,0.44,0.6081081081081081,0.4603174603174603,0.5,0.4,0.5,0.6,0.6,0.6,0.6,0.6,0.5740674394099051,0.65625,0.5408653846153846,0.6187096774193548,0.5738953238953239
Wimbledon,2014/06/26,Grass,Isner J.,11.0,Nieminen J.,62.0,1,0.6512820512820513,0.5146198830409356,0.6190476190476191,0.5,0.6304347826086957,0.5,0.6,0.5,0.5979381443298969,0.5,1.0,1.0,0.7777777777777778,0.6,0.6,0.6,0.6,0.6,0.5683310841205578,0.5595238095238095,0.5652173913043479,0.55,0.5489690721649485
Wimbledon,2014/06/26,Grass,Federer R.,4.0,Muller G.,103.0,1,0.8476190476190476,0.5108695652173914,0.875,0.5333333333333333,0.8596491228070176,0.5,0.8529411764705882,0.5,0.8045977011494253,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6683747412008281,0.6708333333333334,0.6798245614035088,0.6764705882352942,0.6522988505747127
Wimbledon,2014/06/27,Grass,Lopez F.,26.0,Pavic A.,163.0,1,0.5072992700729927,0.5,0.5652173913043478,0.5,0.48,0.5,0.4666666666666667,0.5,0.46511627906976744,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5036496350364963,0.5326086956521738,0.49,0.48333333333333334,0.4825581395348837
Wimbledon,2014/06/27,Grass,Giraldo S.,35.0,Granollers M.,224.0,1,0.3816793893129771,0.43636363636363634,0.38461538461538464,0.3076923076923077,0.5,0.4,0.5,0.2,0.5,0.2692307692307692,0.75,0.0,0.3333333333333333,0.6,0.6,0.6,0.6,0.6,0.4726578764746704,0.5384615384615384,0.55,0.65,0.6153846153846154
Wimbledon,2014/06/27,Grass,Janowicz J.,25.0,Hewitt L.,48.0,1,0.5104166666666666,0.4942528735632184,0.5454545454545454,0.46153846153846156,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5080818965517241,0.5419580419580419,0.5,0.5,0.5
Wimbledon,2014/06/27,Grass,Fognini F.,15.0,Anderson K.,18.0,0,0.484304932735426,0.6080691642651297,0.4117647058823529,0.6,0.5714285714285714,0.7333333333333333,0.5,0.8,0.4918032786885246,0.6923076923076923,0.25,0.0,0.0,0.6,0.6,0.6,0.6,0.6,0.4381178842351482,0.40588235294117647,0.41904761904761906,0.35,0.39974779319041615
Wimbledon,2014/06/27,Grass,Djokovic N.,2.0,Simon G.,44.0,1,0.876993166287016,0.5700934579439252,0.9285714285714286,0.6666666666666666,0.8666666666666667,0.5192307692307693,0.8571428571428571,0.4666666666666667,0.8295454545454546,0.4533333333333333,1.0,1.0,0.75,1.0,0.6,0.6,0.6,0.6,0.6534498541715454,0.6309523809523809,0.6737179487179488,0.6952380952380952,0.6881060606060606
Wimbledon,2014/06/27,Grass,Tsonga J.W.,17.0,Wang J.,147.0,1,0.6892307692307692,0.2857142857142857,0.75,0.5,0.6458333333333334,0.5,0.6774193548387096,0.5,0.6081081081081081,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7017582417582418,0.625,0.5729166666666667,0.5887096774193548,0.5540540540540541
Wimbledon,2014/06/27,Grass,Mayer L.,64.0,Kuznetsov An.,118.0,1,0.4098360655737705,0.42028985507246375,0.3076923076923077,0.5555555555555556,0.48484848484848486,0.5,0.5454545454545454,0.5,0.5161290322580645,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4947731052506534,0.37606837606837606,0.49242424242424243,0.5227272727272727,0.5080645161290323
Wimbledon,2014/06/27,Grass,Chardy J.,42.0,Stakhovsky S.,90.0,1,0.4779116465863454,0.43373493975903615,0.47368421052631576,0.36363636363636365,0.5185185185185185,0.3333333333333333,0.5517241379310345,0.5,0.5185185185185185,0.5,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.5220883534136547,0.5550239234449761,0.5925925925925926,0.5258620689655172,0.5092592592592593
Wimbledon,2014/06/27,Grass,Dimitrov G.,13.0,Dolgopolov O.,19.0,1,0.6095238095238096,0.5256410256410257,0.71875,0.5789473684210527,0.5,0.5,0.5517241379310345,0.5,0.5512820512820513,0.5,0.8,0.75,0.7,0.6,0.6,0.6,0.6,0.6,0.541941391941392,0.5699013157894737,0.5,0.5258620689655172,0.5256410256410257
Wimbledon,2014/06/27,Grass,Murray A.,5.0,Bautista R.,23.0,1,0.7716763005780347,0.6014492753623188,0.8125,0.6153846153846154,0.5882352941176471,0.5,0.5882352941176471,0.5,0.5333333333333333,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5851135126078579,0.5985576923076923,0.5441176470588236,0.5441176470588236,0.5166666666666666
Wimbledon,2014/06/27,Grass,Berdych T.,6.0,Cilic M.,29.0,0,0.6859296482412061,0.6445086705202312,0.7777777777777778,0.7333333333333333,0.5714285714285714,0.5365853658536586,0.6,0.5357142857142857,0.5636363636363636,0.5466666666666666,0.4,0.5,0.4666666666666667,0.6,0.6,0.6,0.6,0.6,0.5207104888604874,0.5222222222222223,0.5174216027874564,0.5321428571428571,0.5084848484848485
Wimbledon,2014/06/28,Grass,Vesely J.,68.0,Kyrgios N.,144.0,0,0.40425531914893614,0.6712328767123288,0.14285714285714285,0.6470588235294118,0.4117647058823529,0.6176470588235294,0.16666666666666666,0.6666666666666666,0.2777777777777778,0.6176470588235294,0.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.3665112212183037,0.24789915966386555,0.39705882352941174,0.25,0.3300653594771242
Wimbledon,2014/06/28,Grass,Raonic M.,9.0,Kubot L.,72.0,1,0.6903225806451613,0.34177215189873417,0.75,0.375,0.65625,0.5,0.5909090909090909,0.5,0.625,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6742752143732136,0.6875,0.578125,0.5454545454545454,0.5625
Wimbledon,2014/06/28,Grass,Nadal R.,1.0,Kukushkin M.,63.0,1,0.80625,0.4715909090909091,0.8444444444444444,0.2727272727272727,0.8909090909090909,0.4418604651162791,0.92,0.5,0.8923076923076924,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6673295454545455,0.7858585858585858,0.7245243128964058,0.71,0.6961538461538461
Wimbledon,2014/06/28,Grass,Federer R.,4.0,Giraldo S.,35.0,1,0.8476190476190476,0.3816793893129771,0.875,0.38461538461538464,0.8596491228070176,0.5,0.8529411764705882,0.5,0.8045977011494253,0.5,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.7329698291530352,0.7451923076923077,0.6798245614035088,0.6764705882352942,0.6522988505747127
Wimbledon,2014/06/28,Grass,Robredo T.,22.0,Janowicz J.,25.0,1,0.5294117647058824,0.5104166666666666,0.5833333333333334,0.5454545454545454,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5094975490196079,0.518939393939394,0.5,0.5,0.5
Wimbledon,2014/06/30,Grass,Nishikori K.,12.0,Bolelli S.,132.0,1,0.6956521739130435,0.375,0.7878787878787878,0.3333333333333333,0.675,0.5,0.65,0.5,0.6101694915254238,0.5,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6603260869565217,0.7272727272727273,0.5875,0.575,0.5550847457627119
Wimbledon,2014/06/30,Grass,Isner J.,11.0,Lopez F.,26.0,0,0.6512820512820513,0.5072992700729927,0.6190476190476191,0.5652173913043478,0.6304347826086957,0.48,0.6,0.4666666666666667,0.5979381443298969,0.46511627906976744,0.625,0.6,0.5625,0.5,0.6,0.6,0.6,0.6,0.5719913906045293,0.5269151138716357,0.5752173913043479,0.5666666666666667,0.5664109326300647
Wimbledon,2014/06/30,Grass,Wawrinka S.,3.0,Istomin D.,45.0,1,0.6730158730158731,0.4660633484162896,0.7567567567567568,0.47368421052631576,0.62,0.23076923076923078,0.6363636363636364,0.2857142857142857,0.6022727272727273,0.25,0.75,1.0,0.6666666666666666,0.6,0.6,0.6,0.6,0.6,0.6034762622997918,0.6415362731152205,0.6946153846153846,0.6753246753246753,0.6761363636363636
Wimbledon,2014/06/30,Grass,Cilic M.,29.0,Chardy J.,42.0,1,0.6445086705202312,0.4779116465863454,0.7333333333333333,0.47368421052631576,0.5365853658536586,0.5185185185185185,0.5357142857142857,0.5517241379310345,0.5466666666666666,0.5185185185185185,0.8,0.6666666666666666,0.6,0.6,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5832985119669429,0.6298245614035087,0.50903342366757,0.4919950738916256,0.5140740740740741
Wimbledon,2014/06/30,Grass,Dimitrov G.,13.0,Mayer L.,64.0,1,0.6095238095238096,0.4098360655737705,0.71875,0.3076923076923077,0.5,0.48484848484848486,0.5517241379310345,0.5454545454545454,0.5512820512820513,0.5161290322580645,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5998438719750195,0.7055288461538461,0.5075757575757576,0.5031347962382445,0.5175765095119934
Wimbledon,2014/06/30,Grass,Murray A.,5.0,Anderson K.,18.0,1,0.7716763005780347,0.6080691642651297,0.8125,0.6,0.5882352941176471,0.7333333333333333,0.5882352941176471,0.8,0.5333333333333333,0.6923076923076923,0.75,0.6666666666666666,0.5882352941176471,1.0,0.6,0.6,0.6,0.6,0.5818035681564525,0.60625,0.4274509803921569,0.3941176470588235,0.4205128205128205
Wimbledon,2014/06/30,Grass,Djokovic N.,2.0,Tsonga J.W.,17.0,1,0.876993166287016,0.6892307692307692,0.9285714285714286,0.75,0.8666666666666667,0.6458333333333334,0.8571428571428571,0.6774193548387096,0.8295454545454546,0.6081081081081081,0.8571428571428571,0.7777777777777778,0.7727272727272727,0.5,1.0,1.0,1.0,1.0,0.5938811985281234,0.5892857142857143,0.6104166666666666,0.5898617511520737,0.6107186732186732
Wimbledon,2014/07/01,Grass,Wawrinka S.,3.0,Lopez F.,26.0,1,0.6730158730158731,0.5072992700729927,0.7567567567567568,0.5652173913043478,0.62,0.48,0.6363636363636364,0.4666666666666667,0.6022727272727273,0.46511627906976744,0.8,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5828583014714401,0.5957696827262045,0.5700000000000001,0.5848484848484848,0.56857822410148
Wimbledon,2014/07/01,Grass,Federer R.,4.0,Robredo T.,22.0,1,0.8476190476190476,0.5294117647058824,0.875,0.5833333333333334,0.8596491228070176,0.5,0.8529411764705882,0.5,0.8045977011494253,0.5,0.6666666666666666,0.5,0.42857142857142855,1.0,0.6,0.6,0.6,0.6,0.6591036414565826,0.6458333333333333,0.6798245614035088,0.6764705882352942,0.6522988505747127
Wimbledon,2014/07/01,Grass,Raonic M.,9.0,Nishikori K.,12.0,1,0.6903225806451613,0.6956521739130435,0.75,0.7878787878787878,0.65625,0.675,0.5909090909090909,0.65,0.625,0.6101694915254238,0.3333333333333333,0.25,0.42857142857142855,0.6,0.6,0.6,0.6,0.6,0.4973352033660589,0.4810606060606061,0.490625,0.47045454545454546,0.5074152542372881
Wimbledon,2014/07/01,Grass,Nadal R.,1.0,Kyrgios N.,144.0,0,0.80625,0.6712328767123288,0.8444444444444444,0.6470588235294118,0.8909090909090909,0.6176470588235294,0.92,0.6666666666666666,0.8923076923076924,0.6176470588235294,0.5714285714285714,0.3333333333333333,0.42857142857142855,0.6,0.5,0.5714285714285714,0.0,0.3333333333333333,0.5675085616438356,0.5986928104575163,0.6366310160427807,0.6266666666666667,0.6373303167420814
Wimbledon,2014/07/02,Grass,Murray A.,5.0,Dimitrov G.,13.0,0,0.7716763005780347,0.6095238095238096,0.8125,0.71875,0.5882352941176471,0.5,0.5882352941176471,0.5517241379310345,0.5333333333333333,0.5512820512820513,0.7272727272727273,0.8,0.7692307692307693,1.0,0.6,0.6,0.6,0.6,0.5810762455271126,0.546875,0.5441176470588236,0.5182555780933062,0.491025641025641
Wimbledon,2014/07/02,Grass,Djokovic N.,2.0,Cilic M.,29.0,1,0.876993166287016,0.6445086705202312,0.9285714285714286,0.7333333333333333,0.8666666666666667,0.5365853658536586,0.8571428571428571,0.5357142857142857,0.8295454545454546,0.5466666666666666,0.8571428571428571,0.8888888888888888,0.7727272727272727,0.6,0.6,0.6,0.6,0.6,0.6162422478833924,0.5976190476190477,0.6650406504065041,0.6607142857142857,0.641439393939394
Wimbledon,2014/07/02,Grass,Wawrinka S.,3.0,Federer R.,4.0,0,0.6730158730158731,0.8476190476190476,0.7567567567567568,0.875,0.62,0.8596491228070176,0.6363636363636364,0.8529411764705882,0.6022727272727273,0.8045977011494253,0.09090909090909091,0.0,0.18421052631578946,0.0,0.0,0.16666666666666666,0.0,0.0,0.41269841269841273,0.4408783783783784,0.3801754385964912,0.3917112299465241,0.398837513061651
Wimbledon,2014/07/02,Grass,Raonic M.,9.0,Kyrgios N.,144.0,1,0.6903225806451613,0.6712328767123288,0.75,0.6470588235294118,0.65625,0.6176470588235294,0.5909090909090909,0.6666666666666666,0.625,0.6176470588235294,0.5714285714285714,0.5,0.6,1.0,1.0,1.0,1.0,1.0,0.5095448519664163,0.5514705882352942,0.5193014705882353,0.46212121212121215,0.5036764705882353
Wimbledon,2014/07/04,Grass,Djokovic N.,2.0,Dimitrov G.,13.0,1,0.876993166287016,0.6095238095238096,0.9285714285714286,0.71875,0.8666666666666667,0.5,0.8571428571428571,0.5517241379310345,0.8295454545454546,0.5512820512820513,0.9,1.0,0.8571428571428571,0.6,1.0,1.0,1.0,1.0,0.6337346783816031,0.6049107142857143,0.6833333333333333,0.6527093596059113,0.6391317016317016
Wimbledon,2014/07/04,Grass,Federer R.,4.0,Raonic M.,9.0,1,0.8476190476190476,0.6903225806451613,0.875,0.75,0.8596491228070176,0.65625,0.8529411764705882,0.5909090909090909,0.8045977011494253,0.625,0.7857142857142857,0.75,0.6842105263157895,1.0,0.6,0.6,0.6,0.6,0.5786482334869432,0.5625,0.6016995614035088,0.6310160427807486,0.5897988505747127
Wimbledon,2014/07/06,Grass,Djokovic N.,2.0,Federer R.,4.0,1,0.876993166287016,0.8476190476190476,0.9285714285714286,0.875,0.8666666666666667,0.8596491228070176,0.8571428571428571,0.8529411764705882,0.8295454545454546,0.8045977011494253,0.6176470588235294,0.6,0.5428571428571428,1.0,1.0,0.6,0.6,0.6,0.5146870593339842,0.5267857142857143,0.5035087719298246,0.5021008403361344,0.5124738766980146
